TIPO;PEDIDO;CODIGO_CLIENTE;CLIENTE;CIDADE;UF;PAIS;ITEM;NUM_NF;DT_NUM_NF;NUM_SERIAL;RTM;Unnamed: 12;GARANTIA
WBP EQUIPAMENTO DOMESTICO;180537;156949;AUTO POSTO BASILIO LTDA;PIEDADE;SP;BR ;W7GVIS-4043243;231913;45784;820558;NAO;;
WBP EQUIPAMENTO DOMESTICO;180540;671822;QUIRINO E SOUZA COMERCIO DE PETROLEO E SERVICOS LT;NATAL;RN;BR ;W7GVIS-4043245;231206;45744;819584;NAO;;
WBP EQUIPAMENTO DOMESTICO;180540;671822;QUIRINO E SOUZA COMERCIO DE PETROLEO E SERVICOS LT;NATAL;RN;BR ;W7GVIS-4043245;231206;45744;819648;NAO;;
WBP EQUIPAMENTO DOMESTICO;180545;671793;COMERCIAL BUFFON COMBUSTIVEIS E TRANSPORTES LIMITA;PRANCHITA;PR;BR ;W7E123-4043409;231213;45747;819585;NAO;;
WBP EQUIPAMENTO DOMESTICO;180545;671793;COMERCIAL BUFFON COMBUSTIVEIS E TRANSPORTES LIMITA;PRANCHITA;PR;BR ;W7E123-4043409;231213;45747;819586;NAO;;
WBP EQUIPAMENTO DOMESTICO;180545;671793;COMERCIAL BUFFON COMBUSTIVEIS E TRANSPORTES LIMITA;PRANCHITA;PR;BR ;W7GCEN-4043411;231213;45747;819587;NAO;;
WBP EQUIPAMENTO DOMESTICO;180551;671821;SOUZA E ISRAEL LTDA;ARACRUZ;ES;BR ;W7GCEN-4043425;231199;45744;819588;NAO;;
WBP EQUIPAMENTO DOMESTICO;180558;671802;R CAETANO DE ALMEIDA;CALCOENE;AP;BR ;W7GVIS-4043446;231192;45744;819544;NAO;;
WBP EQUIPAMENTO DOMESTICO;180558;671802;R CAETANO DE ALMEIDA;CALCOENE;AP;BR ;W7GVIS-4043446;231192;45744;819651;NAO;;
WBP EQUIPAMENTO DOMESTICO;180563;662549;AUTO POSTO MARISTELA RONDON LTDA;LARANJAL PAULISTA;SP;BR ;W7GCEN-4043462;231197;45744;819591;NAO;;
WBP EQUIPAMENTO DOMESTICO;180563;662549;AUTO POSTO MARISTELA RONDON LTDA;LARANJAL PAULISTA;SP;BR ;W7GCEN-4043462;231197;45744;819592;NAO;;
WBP EQUIPAMENTO DOMESTICO;180565;671829;AUTO POSTO MGS LTDA;CURITIBA;PR;BR ;W7GVIS-4043464;231053;45740;819625;NAO;;
WBP EQUIPAMENTO DOMESTICO;180565;671829;AUTO POSTO MGS LTDA;CURITIBA;PR;BR ;W7GVIS-4043464;231053;45740;819626;NAO;;
WBP EQUIPAMENTO DOMESTICO;180566;671824;AUTO POSTO BOM JESUS DE PIRAPORA LTDA;SAO PAULO;SP;BR ;W7GVIS-4043483;231262;45749;819545;NAO;;
WBP EQUIPAMENTO DOMESTICO;180566;671824;AUTO POSTO BOM JESUS DE PIRAPORA LTDA;SAO PAULO;SP;BR ;W7GVIS-4043483;231262;45749;819650;NAO;;
WBP EQUIPAMENTO DOMESTICO;180566;671824;AUTO POSTO BOM JESUS DE PIRAPORA LTDA;SAO PAULO;SP;BR ;W7GVIS-4043481;231262;45749;819546;NAO;;
WBP EQUIPAMENTO DOMESTICO;180566;671824;AUTO POSTO BOM JESUS DE PIRAPORA LTDA;SAO PAULO;SP;BR ;W7GVIS-4043481;231262;45749;819649;NAO;;
WBP EQUIPAMENTO DOMESTICO;180568;162657;AUTO POSTO MANDRICK LTDA;URUARA;PA;BR ;W7HXH-4043493;231036;45740;819512;NAO;;
WBP EQUIPAMENTO DOMESTICO;180570;671825;FORTALEZA AUTO POSTO DE TABAPUA LTDA;TABAPUA;SP;BR ;W7GVIS-4043513;231051;45740;819589;NAO;;
WBP EQUIPAMENTO DOMESTICO;180570;671825;FORTALEZA AUTO POSTO DE TABAPUA LTDA;TABAPUA;SP;BR ;W7GVIS-4043513;231051;45740;819590;NAO;;
WBP EQUIPAMENTO DOMESTICO;180571;670750;PETROCAL PETROLEO CAVALCANTI LIMITADA;JABOATAO DOS GUARARAPES;PE;BR ;W7HXH-4043515;231083;45741;819519;NAO;;
WBP EQUIPAMENTO DOMESTICO;180571;670750;PETROCAL PETROLEO CAVALCANTI LIMITADA;JABOATAO DOS GUARARAPES;PE;BR ;W7HXH-4043515;231083;45741;819520;NAO;;
WBP EQUIPAMENTO DOMESTICO;180574;156524;PETRO MIX LTDA;RECIFE;PE;BR ;W7HXH-4043545;231084;45741;819510;NAO;;
WBP EQUIPAMENTO DOMESTICO;180574;156524;PETRO MIX LTDA;RECIFE;PE;BR ;W7HXH-4043545;231084;45741;819511;NAO;;
WBP EQUIPAMENTO DOMESTICO;180581;671836;REDE DE POSTOS MARAJO JATAI LTDA;JATAI;GO;BR ;W7E123-4043574;231307;45750;819728;NAO;;
WBP EQUIPAMENTO DOMESTICO;180581;671836;REDE DE POSTOS MARAJO JATAI LTDA;JATAI;GO;BR ;W7E123-4043574;231307;45750;819729;NAO;;
WBP EQUIPAMENTO DOMESTICO;180581;671836;REDE DE POSTOS MARAJO JATAI LTDA;JATAI;GO;BR ;W7E123-4043574;231307;45750;819730;NAO;;
WBP EQUIPAMENTO DOMESTICO;180582;671839;AUTO CENTER DENDE DA ILHA LTDA;RIO DE JANEIRO;RJ;BR ;W7GVIS-4043572;231009;45737;819455;NAO;;
WBP EQUIPAMENTO DOMESTICO;180583;431695;AUTO POSTO MAXXIMUS LTDA;RONDONOPOLIS;MT;BR ;W7GCEN-4043576;231194;45744;819594;NAO;;
WBP EQUIPAMENTO DOMESTICO;180584;670429;SANDER COMERCIO DE COMBUSTIVEIS LTDA;GRAMADO;RS;BR ;W7GVIS-4043578;231147;45742;819593;NAO;;
WBP EQUIPAMENTO DOMESTICO;180613;188170;POSTO ROSINHA LTDA;TAQUARI;RS;BR ;W7HXH-4044324;231302;45750;819595;NAO;;
WBP EQUIPAMENTO DOMESTICO;180614;671843;POSTO ROSINHA LTDA;PAVERAMA;RS;BR ;W7HXH-4044326;231303;45750;819596;NAO;;
WBP EQUIPAMENTO DOMESTICO;180627;576988;PONTUAL PECAS LTDA;FORMOSA;GO;BR ;W7GCEN-4044563;231196;45744;819597;NAO;;
WBP EQUIPAMENTO DOMESTICO;180633;656912;SANDER COMERCIO DE COMBUSTIVEIS LTDA;CANELA;RS;BR ;W7GVIS-4044618;231840;45782;820559;NAO;;
WBP EQUIPAMENTO DOMESTICO;180645;628098;H P COMERCIO DE EQUIPAMENTO LTDA;FEIRA DE SANTANA;BA;BR ;W7GVIS-4021066;230726;45727;816314;NAO;;
WBP EQUIPAMENTO DOMESTICO;180645;628098;H P COMERCIO DE EQUIPAMENTO LTDA;FEIRA DE SANTANA;BA;BR ;W7GVIS-4021066;230726;45727;816315;NAO;;
WBP EQUIPAMENTO DOMESTICO;180645;628098;H P COMERCIO DE EQUIPAMENTO LTDA;FEIRA DE SANTANA;BA;BR ;W7GVIS-4021066;230726;45727;816316;NAO;;
WBP EQUIPAMENTO DOMESTICO;180645;628098;H P COMERCIO DE EQUIPAMENTO LTDA;FEIRA DE SANTANA;BA;BR ;W7GVIS-4021064;230726;45727;816313;NAO;;
WBP EQUIPAMENTO DOMESTICO;180656;672426;PALMEIRA E CIA LTDA;MANACAPURU;AM;BR ;W7HXH-4045209;231341;45752;819757;NAO;;
WBP EQUIPAMENTO DOMESTICO;180656;672426;PALMEIRA E CIA LTDA;MANACAPURU;AM;BR ;W7HXH-4045211;231341;45752;819758;NAO;;
WBP EQUIPAMENTO DOMESTICO;180657;672420;AUTO POSTO VIVENDAS PARK DE LINS LTDA;LINS;SP;BR ;W7GVIS-4045215;231361;45754;819652;NAO;;
WBP EQUIPAMENTO DOMESTICO;180657;672420;AUTO POSTO VIVENDAS PARK DE LINS LTDA;LINS;SP;BR ;W7GVIS-4045217;231361;45754;819653;NAO;;
WBP EQUIPAMENTO DOMESTICO;180659;357638;IGUATEMI DERIVADOS DE PETROLEO LTDA;FORTALEZA;CE;BR ;W7GVIS-4045221;231219;45747;819599;NAO;;
WBP EQUIPAMENTO DOMESTICO;180659;357638;IGUATEMI DERIVADOS DE PETROLEO LTDA;FORTALEZA;CE;BR ;W7GVIS-4045221;231219;45747;819600;NAO;;
WBP EQUIPAMENTO DOMESTICO;180659;357638;IGUATEMI DERIVADOS DE PETROLEO LTDA;FORTALEZA;CE;BR ;W7GVIS-4045221;231219;45747;819655;NAO;;
WBP EQUIPAMENTO DOMESTICO;180659;357638;IGUATEMI DERIVADOS DE PETROLEO LTDA;FORTALEZA;CE;BR ;W7GVIS-4045221;231219;45747;819656;NAO;;
WBP EQUIPAMENTO DOMESTICO;180659;357638;IGUATEMI DERIVADOS DE PETROLEO LTDA;FORTALEZA;CE;BR ;W7GVIS-4045219;231219;45747;819598;NAO;;
WBP EQUIPAMENTO DOMESTICO;180659;357638;IGUATEMI DERIVADOS DE PETROLEO LTDA;FORTALEZA;CE;BR ;W7GVIS-4045219;231219;45747;819654;NAO;;
WBP EQUIPAMENTO DOMESTICO;180661;170144;POSTO BEMER LTDA;JOINVILLE;SC;BR ;W7GVIS-4045236;231167;45743;819603;NAO;;
WBP EQUIPAMENTO DOMESTICO;180661;170144;POSTO BEMER LTDA;JOINVILLE;SC;BR ;W7GVIS-4045236;231167;45743;819657;NAO;;
WBP EQUIPAMENTO DOMESTICO;180662;672435;REDE DE POSTOS DE COMBUSTIVEIS MARAJO GENERAL CARN;GENERAL CARNEIRO;MT;BR ;W7E123-4045238;231212;45747;819601;NAO;;
WBP EQUIPAMENTO DOMESTICO;180662;672435;REDE DE POSTOS DE COMBUSTIVEIS MARAJO GENERAL CARN;GENERAL CARNEIRO;MT;BR ;W7E123-4045238;231212;45747;819602;NAO;;
WBP EQUIPAMENTO DOMESTICO;180667;672440;AUTO POSTO RECREIO LTDA;RECREIO;MG;BR ;W7GVIS-4045297;232015;45790;820393;NAO;;
WBP EQUIPAMENTO DOMESTICO;180667;672440;AUTO POSTO RECREIO LTDA;RECREIO;MG;BR ;W7GVIS-4045297;232015;45790;820560;NAO;;
WBP EQUIPAMENTO DOMESTICO;180667;672440;AUTO POSTO RECREIO LTDA;RECREIO;MG;BR ;W7GVIS-4045295;232015;45790;820394;NAO;;
WBP EQUIPAMENTO DOMESTICO;180667;672440;AUTO POSTO RECREIO LTDA;RECREIO;MG;BR ;W7GVIS-4045295;232015;45790;820561;NAO;;
WBP EQUIPAMENTO DOMESTICO;180668;191802;AUTO POSTO ESPERA FELIZ LTDA ME;ESPERA FELIZ;MG;BR ;W7HXH-4045299;231297;45750;819604;NAO;;
WBP EQUIPAMENTO DOMESTICO;180668;191802;AUTO POSTO ESPERA FELIZ LTDA ME;ESPERA FELIZ;MG;BR ;W7HXH-4045301;231297;45750;819605;NAO;;
WBP EQUIPAMENTO DOMESTICO;180684;662654;POSTO CAMPEAO COMERCIO DE COMBUSTIVEIS LTDA;FORTALEZA;CE;BR ;W7GVIS-4045795;231430;45757;820018;NAO;;
WBP EQUIPAMENTO DOMESTICO;180685;672482;GRANICAP GRANITOS CAPIXABA LTDA;COLATINA;ES;BR ;W7GCEN-4045797;231424;45757;819926;NAO;;
WBP EQUIPAMENTO DOMESTICO;180685;672482;GRANICAP GRANITOS CAPIXABA LTDA;COLATINA;ES;BR ;W7GCEN-4045799;231424;45757;819927;NAO;;
WBP EQUIPAMENTO DOMESTICO;180697;672454;CAFURE AUTO POSTO LTDA;NIOAQUE;MS;BR ;W7HXH-4045858;231300;45750;819608;NAO;;
WBP EQUIPAMENTO DOMESTICO;180698;503786;AUTO POSTO SERTANEJO PRIMAVERA LTDA;ANDRADINA;SP;BR ;W7GCEN-4045860;231305;45750;819759;NAO;;
WBP EQUIPAMENTO DOMESTICO;180698;503786;AUTO POSTO SERTANEJO PRIMAVERA LTDA;ANDRADINA;SP;BR ;W7GCEN-4045864;231305;45750;819761;NAO;;
WBP EQUIPAMENTO DOMESTICO;180698;503786;AUTO POSTO SERTANEJO PRIMAVERA LTDA;ANDRADINA;SP;BR ;W7GCEN-4045862;231305;45750;819760;NAO;;
WBP EQUIPAMENTO DOMESTICO;180699;165839;E P O COMERCIO DE DERIVADOS DE PETROLEO LTDA ME;MANACAPURU;AM;BR ;W7HXH-4045866;231296;45750;819606;NAO;;
WBP EQUIPAMENTO DOMESTICO;180699;165839;E P O COMERCIO DE DERIVADOS DE PETROLEO LTDA ME;MANACAPURU;AM;BR ;W7HXH-4045868;231296;45750;819607;NAO;;
WBP EQUIPAMENTO DOMESTICO;180703;672490;REDE DE POSTOS MARAJO BOM JARDIM DE GOIAS LTDA;BOM JARDIM DE GOIAS;GO;BR ;W7E123-4045968;231218;45747;819609;NAO;;
WBP EQUIPAMENTO DOMESTICO;180703;672490;REDE DE POSTOS MARAJO BOM JARDIM DE GOIAS LTDA;BOM JARDIM DE GOIAS;GO;BR ;W7E123-4045968;231218;45747;819610;NAO;;
WBP EQUIPAMENTO DOMESTICO;180703;672490;REDE DE POSTOS MARAJO BOM JARDIM DE GOIAS LTDA;BOM JARDIM DE GOIAS;GO;BR ;W7E123-4045968;231218;45747;819611;NAO;;
WBP EQUIPAMENTO DOMESTICO;180715;119016;AUTO POSTO PORTAL DAS AGUAS LTDA;AMPARO;SP;BR ;W7GCEN-4046039;231264;45749;819762;NAO;;
WBP EQUIPAMENTO DOMESTICO;180716;176291;AUTO POSTO PORTAL DAS AGUAS LTDA;AMPARO;SP;BR ;W7GVIS-4046041;231404;45756;819763;NAO;;
WBP EQUIPAMENTO DOMESTICO;180717;672495;F F B COMERCIO DE COMBUSTIVEIS LTDA;CURUCA;PA;BR ;W7GCEN-4046043;231204;45744;819612;SIM;;
WBP EQUIPAMENTO DOMESTICO;180717;672495;F F B COMERCIO DE COMBUSTIVEIS LTDA;CURUCA;PA;BR ;W7GCEN-4046045;231204;45744;819613;SIM;;
WBP EQUIPAMENTO DOMESTICO;180720;119523;SANTA BARBARA COMERCIO DE COMBUSTIVEIS LTDA;MARAPANIM;PA;BR ;W7GCEN-4046070;231217;45747;819615;SIM;;
WBP EQUIPAMENTO DOMESTICO;180720;119523;SANTA BARBARA COMERCIO DE COMBUSTIVEIS LTDA;MARAPANIM;PA;BR ;W7GCEN-4046067;231217;45747;819614;SIM;;
WBP EQUIPAMENTO DOMESTICO;180728;131088;AUTO POSTO ANTONIO ARAUJO MATOS LTDA;SALGADO;SE;BR ;W7HX1-4046073;231298;45750;819616;NAO;;
WBP EQUIPAMENTO DOMESTICO;180728;131088;AUTO POSTO ANTONIO ARAUJO MATOS LTDA;SALGADO;SE;BR ;W7HX1-4046075;231298;45750;819617;NAO;;
WBP EQUIPAMENTO DOMESTICO;180728;131088;AUTO POSTO ANTONIO ARAUJO MATOS LTDA;SALGADO;SE;BR ;W7HX1-4046078;231298;45750;819618;NAO;;
WBP EQUIPAMENTO DOMESTICO;180728;131088;AUTO POSTO ANTONIO ARAUJO MATOS LTDA;SALGADO;SE;BR ;W7HX1-4046078;231298;45750;819619;NAO;;
WBP EQUIPAMENTO DOMESTICO;180730;672505;AGROSUINOS SERAFINI LTDA;ITAPIRANGA;SC;BR ;W7GCEN-4046225;231467;45761;819620;NAO;;
WBP EQUIPAMENTO DOMESTICO;180730;672505;AGROSUINOS SERAFINI LTDA;ITAPIRANGA;SC;BR ;W7GCEN-4046225;231467;45761;819621;NAO;;
WBP EQUIPAMENTO DOMESTICO;180730;672505;AGROSUINOS SERAFINI LTDA;ITAPIRANGA;SC;BR ;W7GCEN-4046225;231467;45761;819935;NAO;;
WBP EQUIPAMENTO DOMESTICO;180730;672505;AGROSUINOS SERAFINI LTDA;ITAPIRANGA;SC;BR ;W7GCEN-4046225;231467;45761;819936;NAO;;
WBP EQUIPAMENTO DOMESTICO;180731;540899;POSTO JARIVA LTDA;JOINVILLE;SC;BR ;W7GVIS-4046229;231165;45743;819662;NAO;;
WBP EQUIPAMENTO DOMESTICO;180732;672508;AUTO POSTO VIADUTO LTDA;PALHOCA;SC;BR ;W7GCEN-4046227;231403;45756;819622;NAO;;
WBP EQUIPAMENTO DOMESTICO;180732;672508;AUTO POSTO VIADUTO LTDA;PALHOCA;SC;BR ;W7GCEN-4046227;231403;45756;819764;NAO;;
WBP EQUIPAMENTO DOMESTICO;180733;170143;POSTO GRACIOSA LTDA;JOINVILLE;SC;BR ;W7GVIS-4046231;231263;45749;819658;NAO;;
WBP EQUIPAMENTO DOMESTICO;180736;169400;POSTO GRACIOSA V LTDA;JOINVILLE;SC;BR ;W7GVIS-4046249;231174;45743;819661;NAO;;
WBP EQUIPAMENTO DOMESTICO;180737;672498;K M W COMERCIO DE COMBUSTIVEIS LTDA;CORNELIO PROCOPIO;PR;BR ;W7HXH-4046251;231359;45754;819659;NAO;;
WBP EQUIPAMENTO DOMESTICO;180737;672498;K M W COMERCIO DE COMBUSTIVEIS LTDA;CORNELIO PROCOPIO;PR;BR ;W7HXH-4046253;231359;45754;819660;NAO;;
WBP EQUIPAMENTO DOMESTICO;180741;671575;LAR TRANSPORTES LTDA;MEDIANEIRA;PR;BR ;W7E123-4046255;231216;45747;819623;NAO;;
WBP EQUIPAMENTO DOMESTICO;180741;671575;LAR TRANSPORTES LTDA;MEDIANEIRA;PR;BR ;W7E123-4046255;231216;45747;819624;NAO;;
WBP EQUIPAMENTO DOMESTICO;180742;672499;J P X COMBUSTIVEIS E CONVENIENCIAS BARRA LTDA;RIO DE JANEIRO;RJ;BR ;W7HXH-4046257;232672;45820;820841;NAO;;
WBP EQUIPAMENTO DOMESTICO;180742;672499;J P X COMBUSTIVEIS E CONVENIENCIAS BARRA LTDA;RIO DE JANEIRO;RJ;BR ;W7HXH-4046257;232672;45820;820841;NAO;;
WBP EQUIPAMENTO DOMESTICO;180742;672499;J P X COMBUSTIVEIS E CONVENIENCIAS BARRA LTDA;RIO DE JANEIRO;RJ;BR ;W7HXH-4046259;232672;45820;820842;NAO;;
WBP EQUIPAMENTO DOMESTICO;180742;672499;J P X COMBUSTIVEIS E CONVENIENCIAS BARRA LTDA;RIO DE JANEIRO;RJ;BR ;W7HXH-4046259;232672;45820;820842;NAO;;
WBP EQUIPAMENTO DOMESTICO;180742;672499;J P X COMBUSTIVEIS E CONVENIENCIAS BARRA LTDA;RIO DE JANEIRO;RJ;BR ;W7HXH-4046261;232672;45820;820843;NAO;;
WBP EQUIPAMENTO DOMESTICO;180742;672499;J P X COMBUSTIVEIS E CONVENIENCIAS BARRA LTDA;RIO DE JANEIRO;RJ;BR ;W7HXH-4046261;232672;45820;820844;NAO;;
WBP EQUIPAMENTO DOMESTICO;180742;672499;J P X COMBUSTIVEIS E CONVENIENCIAS BARRA LTDA;RIO DE JANEIRO;RJ;BR ;W7HXH-4046261;232672;45820;820843;NAO;;
WBP EQUIPAMENTO DOMESTICO;180742;672499;J P X COMBUSTIVEIS E CONVENIENCIAS BARRA LTDA;RIO DE JANEIRO;RJ;BR ;W7HXH-4046261;232672;45820;820844;NAO;;
WBP EQUIPAMENTO DOMESTICO;180752;672452;CDA LOGISTICA S A;CONGONHAS;MG;BR ;W7GCEN-4046285;231437;45758;819928;NAO;;
WBP EQUIPAMENTO DOMESTICO;180762;666825;D R A DERIVADO DE PETROLEO LTDA;MANAUS;AM;BR ;W7GVIS-4046376;231259;45749;819664;NAO;;
WBP EQUIPAMENTO DOMESTICO;180762;666825;D R A DERIVADO DE PETROLEO LTDA;MANAUS;AM;BR ;W7GVIS-4046376;231259;45749;819665;NAO;;
WBP EQUIPAMENTO DOMESTICO;180762;666825;D R A DERIVADO DE PETROLEO LTDA;MANAUS;AM;BR ;W7GVIS-4046374;231259;45749;819663;NAO;;
WBP EQUIPAMENTO DOMESTICO;180770;637514;DISTRIBUIDORA DE PRODUTOS DE PETROLEO CHARRUA LTDA;ESTEIO;RS;BR ;W7GCEN-4037051;230900;45733;818736;SIM;;
WBP EQUIPAMENTO DOMESTICO;180770;637514;DISTRIBUIDORA DE PRODUTOS DE PETROLEO CHARRUA LTDA;ESTEIO;RS;BR ;W7GCEN-4037053;230900;45733;818737;SIM;;
WBP EQUIPAMENTO DOMESTICO;180770;637514;DISTRIBUIDORA DE PRODUTOS DE PETROLEO CHARRUA LTDA;ESTEIO;RS;BR ;W7GCEN-4037055;230900;45733;818738;SIM;;
WBP EQUIPAMENTO DOMESTICO;180768;119407;AUTO POSTO VILA NOVA LTDA;CUBATAO;SP;BR ;W7GVIS-4046386;231381;45755;819765;NAO;;
WBP EQUIPAMENTO DOMESTICO;180768;119407;AUTO POSTO VILA NOVA LTDA;CUBATAO;SP;BR ;W7GVIS-4046386;231381;45755;819766;NAO;;
WBP EQUIPAMENTO DOMESTICO;180768;119407;AUTO POSTO VILA NOVA LTDA;CUBATAO;SP;BR ;W7GVIS-4046386;231381;45755;819767;NAO;;
WBP EQUIPAMENTO DOMESTICO;180768;119407;AUTO POSTO VILA NOVA LTDA;CUBATAO;SP;BR ;W7GVIS-4046386;231381;45755;819768;NAO;;
WBP EQUIPAMENTO DOMESTICO;180768;119407;AUTO POSTO VILA NOVA LTDA;CUBATAO;SP;BR ;W7GVIS-4046386;231381;45755;819769;NAO;;
WBP EQUIPAMENTO DOMESTICO;180768;119407;AUTO POSTO VILA NOVA LTDA;CUBATAO;SP;BR ;W7GVIS-4046386;231381;45755;819770;NAO;;
WBP EQUIPAMENTO DOMESTICO;180770;637514;DISTRIBUIDORA DE PRODUTOS DE PETROLEO CHARRUA LTDA;ESTEIO;RS;BR ;W7GCEN-4037057;230900;45733;818739;SIM;;
WBP EQUIPAMENTO DOMESTICO;180780;672497;NAPOLI LTDA;PINHAIS;PR;BR ;W7HXH-4046607;231574;45766;820390;NAO;;
WBP EQUIPAMENTO DOMESTICO;180780;672497;NAPOLI LTDA;PINHAIS;PR;BR ;W7HXH-4046609;231574;45766;820391;NAO;;
WBP EQUIPAMENTO DOMESTICO;180784;662242;AUTO POSTO CAMPINAS MONTE MOR LTDA;HORTOLANDIA;SP;BR ;W7GCEN-4046650;231261;45749;819771;NAO;;
WBP EQUIPAMENTO DOMESTICO;180777;672531;FRANGO MACAPA LTDA;SAO JOSE DO EGITO;PE;BR ;W7GCEN-4046605;231423;45757;819929;NAO;;
WBP EQUIPAMENTO DOMESTICO;180789;656772;A  ANGELONI E CIA LTDA;PORTO BELO;SC;BR ;W7HX1-4046658;231362;45754;819744;SIM;;
WBP EQUIPAMENTO DOMESTICO;180790;672512;RC COMERCIO DE DERIVADOS DE PETROLEO LTDA;CAMPO FORMOSO;BA;BR ;W7HX1-4046662;231463;45761;819879;NAO;;
WBP EQUIPAMENTO DOMESTICO;180791;672533;AUTO POSTO BREJATUBA LTDA;GUARATUBA;PR;BR ;W7GVIS-4046666;231647;45771;819773;NAO;;
WBP EQUIPAMENTO DOMESTICO;180791;672533;AUTO POSTO BREJATUBA LTDA;GUARATUBA;PR;BR ;W7GVIS-4046668;231647;45771;819774;NAO;;
WBP EQUIPAMENTO DOMESTICO;180792;672493;SANDER COMERCIO DE COMBUSTIVEIS LTDA;NOVA PETROPOLIS;RS;BR ;W7GVIS-4046791;231402;45756;819775;NAO;;
WBP EQUIPAMENTO DOMESTICO;180801;672517;EMPRESA DE PESCA RIO BURANHEM LTDA;PORTO SEGURO;BA;BR ;W7GCEN-4046813;231304;45750;819776;NAO;;
WBP EQUIPAMENTO DOMESTICO;180790;672512;RC COMERCIO DE DERIVADOS DE PETROLEO LTDA;CAMPO FORMOSO;BA;BR ;W7HXH-4046660;231463;45761;819878;NAO;;
WBP EQUIPAMENTO DOMESTICO;180824;672545;AUTO POSTO VN LTDA;PALHOCA;SC;BR ;W7HXH-4046823;231311;45750;819745;NAO;;
WBP EQUIPAMENTO DOMESTICO;180824;672545;AUTO POSTO VN LTDA;PALHOCA;SC;BR ;W7HXH-4046825;231311;45750;819746;NAO;;
WBP EQUIPAMENTO DOMESTICO;180844;177435;POSTO SUL LTDA;JABOATAO DOS GUARARAPES;PE;BR ;W7HX1-4046835;231464;45761;819777;NAO;;
WBP EQUIPAMENTO DOMESTICO;180846;668435;E DE A QUADROS;MANAUS;AM;BR ;W7GCEN-4046837;231193;45744;819727;NAO;;
WBP EQUIPAMENTO DOMESTICO;180862;672540;POSTO RAMOS NAZARE LTDA;NAZARE DO PIAUI;PI;BR ;W7GCEN-4046839;231766;45776;820623;NAO;;
WBP EQUIPAMENTO DOMESTICO;180862;672540;POSTO RAMOS NAZARE LTDA;NAZARE DO PIAUI;PI;BR ;W7GCEN-4046841;231766;45776;820624;NAO;;
WBP EQUIPAMENTO DOMESTICO;180863;637348;AUTO POSTO DA PEDRA LTDA;DELMIRO GOUVEIA;AL;BR ;W7GVIS-4046845;231419;45757;820019;NAO;;
WBP EQUIPAMENTO DOMESTICO;180897;652720;MARIA LUIZA LINCHER MUNIZ REPRESENTACOES LTDA;LAURO DE FREITAS;BA;BR ;W7GCEN-4046853;231466;45761;819819;NAO;;
WBP EQUIPAMENTO DOMESTICO;180897;652720;MARIA LUIZA LINCHER MUNIZ REPRESENTACOES LTDA;LAURO DE FREITAS;BA;BR ;W7GCEN-4046853;231466;45761;819820;NAO;;
WBP EQUIPAMENTO DOMESTICO;180897;652720;MARIA LUIZA LINCHER MUNIZ REPRESENTACOES LTDA;LAURO DE FREITAS;BA;BR ;W7GCEN-4046853;231466;45761;819821;NAO;;
WBP EQUIPAMENTO DOMESTICO;180897;652720;MARIA LUIZA LINCHER MUNIZ REPRESENTACOES LTDA;LAURO DE FREITAS;BA;BR ;W7GCEN-4046855;231466;45761;819802;NAO;;
WBP EQUIPAMENTO DOMESTICO;180897;652720;MARIA LUIZA LINCHER MUNIZ REPRESENTACOES LTDA;LAURO DE FREITAS;BA;BR ;W7GCEN-4046855;231466;45761;819803;NAO;;
WBP EQUIPAMENTO DOMESTICO;180897;652720;MARIA LUIZA LINCHER MUNIZ REPRESENTACOES LTDA;LAURO DE FREITAS;BA;BR ;W7GCEN-4046861;231466;45761;819808;NAO;;
WBP EQUIPAMENTO DOMESTICO;180897;652720;MARIA LUIZA LINCHER MUNIZ REPRESENTACOES LTDA;LAURO DE FREITAS;BA;BR ;W7GCEN-4046859;231466;45761;819807;NAO;;
WBP EQUIPAMENTO DOMESTICO;180897;652720;MARIA LUIZA LINCHER MUNIZ REPRESENTACOES LTDA;LAURO DE FREITAS;BA;BR ;W7GVIS-4046847;231466;45761;819815;NAO;;
WBP EQUIPAMENTO DOMESTICO;180897;652720;MARIA LUIZA LINCHER MUNIZ REPRESENTACOES LTDA;LAURO DE FREITAS;BA;BR ;W7GVIS-4046865;231466;45761;819810;NAO;;
WBP EQUIPAMENTO DOMESTICO;180897;652720;MARIA LUIZA LINCHER MUNIZ REPRESENTACOES LTDA;LAURO DE FREITAS;BA;BR ;W7GVIS-4046867;231466;45761;819811;NAO;;
WBP EQUIPAMENTO DOMESTICO;180897;652720;MARIA LUIZA LINCHER MUNIZ REPRESENTACOES LTDA;LAURO DE FREITAS;BA;BR ;W7GVIS-4046867;231466;45761;819812;NAO;;
WBP EQUIPAMENTO DOMESTICO;180897;652720;MARIA LUIZA LINCHER MUNIZ REPRESENTACOES LTDA;LAURO DE FREITAS;BA;BR ;W7GVIS-4046849;231466;45761;819816;NAO;;
WBP EQUIPAMENTO DOMESTICO;180897;652720;MARIA LUIZA LINCHER MUNIZ REPRESENTACOES LTDA;LAURO DE FREITAS;BA;BR ;W7GCEN-4046851;231466;45761;819817;NAO;;
WBP EQUIPAMENTO DOMESTICO;180897;652720;MARIA LUIZA LINCHER MUNIZ REPRESENTACOES LTDA;LAURO DE FREITAS;BA;BR ;W7GCEN-4046851;231466;45761;819818;NAO;;
