TIPO;PEDIDO;CODIGO_CLIENTE;CLIENTE;CIDADE;UF;PAIS;ITEM;NUM_NF;DT_NUM_NF;NUM_SERIAL;RTM;GARANTIA
WBP EQUIPAMENTO DOMESTICO;118990;310584;AUTO POSTO SALINAS LTDA;SALINAS;MG;BR ;W7HXH-3524925;176848;22/01/2020;665001;NAO;548
WBP EQUIPAMENTO DOMESTICO;118990;310584;AUTO POSTO SALINAS LTDA;SALINAS;MG;BR ;W7HXH-3524923;176848;22/01/2020;665000;NAO;548
WBP EQUIPAMENTO DOMESTICO;118997;129100;ITAUNA COMBUSTIVEIS LTDA;ITAUNA;MG;BR ;W7HXH-3525147;176878;22/01/2020;665003;NAO;548
WBP EQUIPAMENTO DOMESTICO;118997;129100;ITAUNA COMBUSTIVEIS LTDA;ITAUNA;MG;BR ;W7HXH-3525147;176878;22/01/2020;665004;NAO;548
WBP EQUIPAMENTO DOMESTICO;118997;129100;ITAUNA COMBUSTIVEIS LTDA;ITAUNA;MG;BR ;W7HXH-3525149;176878;22/01/2020;665005;NAO;548
WBP EQUIPAMENTO DOMESTICO;119033;163919;DISTRIBUIDORA EQUADOR DE PRODUTOS DE PETROLEO S A;SANTAREM;PA;BR ;W7HXH-3525297;176826;22/01/2020;665008;NAO;365
WBP EQUIPAMENTO DOMESTICO;119062;390602;AUTO POSTO E SERVICOS KAUE LTDA;CAMPO GRANDE;MS;BR ;W7HX2-3526286;176821;22/01/2020;665023;NAO;365
WBP EQUIPAMENTO DOMESTICO;119062;390602;AUTO POSTO E SERVICOS KAUE LTDA;CAMPO GRANDE;MS;BR ;W7HX2-3526291;176821;22/01/2020;665025;NAO;365
WBP EQUIPAMENTO DOMESTICO;119062;390602;AUTO POSTO E SERVICOS KAUE LTDA;CAMPO GRANDE;MS;BR ;W7HX2-3526284;176821;22/01/2020;665022;NAO;365
WBP EQUIPAMENTO DOMESTICO;119062;390602;AUTO POSTO E SERVICOS KAUE LTDA;CAMPO GRANDE;MS;BR ;W7HX2-3526288;176821;22/01/2020;665024;NAO;365
WBP EQUIPAMENTO DOMESTICO;119170;389637;AUTO POSTO ESTRADA DA RIBEIRA LTDA;COLOMBO;PR;BR ;W7HXH-3527467;176824;22/01/2020;665044;NAO;548
WBP EQUIPAMENTO DOMESTICO;119170;389637;AUTO POSTO ESTRADA DA RIBEIRA LTDA;COLOMBO;PR;BR ;W7HXH-3527465;176824;22/01/2020;665042;NAO;548
WBP EQUIPAMENTO DOMESTICO;119170;389637;AUTO POSTO ESTRADA DA RIBEIRA LTDA;COLOMBO;PR;BR ;W7HXH-3527465;176824;22/01/2020;665043;NAO;548
WBP EQUIPAMENTO DOMESTICO;119170;389637;AUTO POSTO ESTRADA DA RIBEIRA LTDA;COLOMBO;PR;BR ;W7HX2-3527469;176824;22/01/2020;665045;NAO;548
WBP EQUIPAMENTO DOMESTICO;119180;121122;SIQUEIRA COMBUSTIVEIS LTDA;IATI;PE;BR ;W7HX2-3527453;176827;22/01/2020;665046;NAO;548
WBP EQUIPAMENTO DOMESTICO;119180;121122;SIQUEIRA COMBUSTIVEIS LTDA;IATI;PE;BR ;W7HX2-3527455;176827;22/01/2020;665047;NAO;548
WBP EQUIPAMENTO DOMESTICO;119180;121122;SIQUEIRA COMBUSTIVEIS LTDA;IATI;PE;BR ;W7HX2-3527457;176827;22/01/2020;665048;NAO;548
WBP EQUIPAMENTO DOMESTICO;119180;121122;SIQUEIRA COMBUSTIVEIS LTDA;IATI;PE;BR ;W7HX2-3527457;176827;22/01/2020;665049;NAO;548
WBP EQUIPAMENTO DOMESTICO;119223;390633;AGORA AUTO POSTO LTDA;ARAUJOS;MG;BR ;W7HX1-3527463;176885;22/01/2020;665052;NAO;548
WBP EQUIPAMENTO DOMESTICO;119223;390633;AGORA AUTO POSTO LTDA;ARAUJOS;MG;BR ;W7HX1-3527463;176885;22/01/2020;665053;NAO;548
WBP EQUIPAMENTO DOMESTICO;119266;392592;AUTO POSTO IMPERATRIZ LTDA;IMPERATRIZ;MA;BR ;W7HX2-3527693;176818;22/01/2020;665058;NAO;365
WBP EQUIPAMENTO DOMESTICO;119266;392592;AUTO POSTO IMPERATRIZ LTDA;IMPERATRIZ;MA;BR ;W7HX2-3527695;176818;22/01/2020;665059;NAO;365
WBP EQUIPAMENTO DOMESTICO;119278;127233;TIC POSTO LTDA;CURITIBA;PR;BR ;W7HXH-3527589;176886;22/01/2020;665068;NAO;548
WBP EQUIPAMENTO DOMESTICO;119285;390654;NACIONAL DE GRAFITE LTDA;PEDRA AZUL;MG;BR ;W7HX1-3527591;176888;22/01/2020;665088;NAO;548
WBP EQUIPAMENTO DOMESTICO;119285;390654;NACIONAL DE GRAFITE LTDA;PEDRA AZUL;MG;BR ;W7HX1-3527593;176888;22/01/2020;665089;NAO;548
WBP EQUIPAMENTO DOMESTICO;119305;174698;POSTO DUDU LTDA;BONFINOPOLIS DE MINAS;MG;BR ;W7HXH-3527731;176883;22/01/2020;665085;NAO;548
WBP EQUIPAMENTO DOMESTICO;119305;174698;POSTO DUDU LTDA;BONFINOPOLIS DE MINAS;MG;BR ;W7HX1-3527729;176883;22/01/2020;665084;NAO;548
WBP EQUIPAMENTO DOMESTICO;119305;174698;POSTO DUDU LTDA;BONFINOPOLIS DE MINAS;MG;BR ;W7HX1-3527727;176883;22/01/2020;665083;NAO;548
WBP EQUIPAMENTO DOMESTICO;119328;392599;COOPERATIVA AGRARIA DE MACHADO LTDA;MACHADO;MG;BR ;W7HX1-3527976;176890;22/01/2020;665099;NAO;548
WBP EQUIPAMENTO DOMESTICO;119719;384735;SETTA COMBUSTIVEIS SA;GUAMARE;RN;BR ;W7HXH-3511065;176852;22/01/2020;663233;NAO;365
WBP EQUIPAMENTO DOMESTICO;119719;384735;SETTA COMBUSTIVEIS SA;GUAMARE;RN;BR ;W7HXH-3511065;176852;22/01/2020;663234;NAO;365
WBP EQUIPAMENTO DOMESTICO;117929;123991;VIBRA ENERGIA S A;DUQUE DE CAXIAS;RJ;BR ;3G3389P-3518293;176934;23/01/2020;664242;NAO;365
WBP EQUIPAMENTO DOMESTICO;117929;123991;VIBRA ENERGIA S A;DUQUE DE CAXIAS;RJ;BR ;3G3390P-3518295;176934;23/01/2020;664243;NAO;365
WBP EQUIPAMENTO DOMESTICO;117929;123991;VIBRA ENERGIA S A;DUQUE DE CAXIAS;RJ;BR ;3G3390P-3518295;176934;23/01/2020;664244;NAO;365
WBP EQUIPAMENTO DOMESTICO;118994;118078;IDAZA DISTRIBUIDORA DE PETROLEO LTDA;CUIABA;MT;BR ;W7HX2-3524927;176906;23/01/2020;665002;NAO;548
WBP EQUIPAMENTO DOMESTICO;119022;390622;DISTRIBUIDORA RAMOS DE COMBUSTIVEIS LTDA;SANTA FE DE MINAS;MG;BR ;W7HX2-3525082;176974;23/01/2020;665006;NAO;548
WBP EQUIPAMENTO DOMESTICO;119022;390622;DISTRIBUIDORA RAMOS DE COMBUSTIVEIS LTDA;SANTA FE DE MINAS;MG;BR ;W7HX2-3525084;176974;23/01/2020;665007;NAO;548
WBP EQUIPAMENTO DOMESTICO;119032;389625;WMS SUPERMERCADOS DO BRASIL LTDA;SANTA MARIA;RS;BR ;W7HXH-3528117;176914;23/01/2020;665096;NAO;365
WBP EQUIPAMENTO DOMESTICO;119032;389625;WMS SUPERMERCADOS DO BRASIL LTDA;SANTA MARIA;RS;BR ;W7HXH-3528119;176914;23/01/2020;665203;NAO;365
WBP EQUIPAMENTO DOMESTICO;119034;390613;JADER JOSE DE CARVALHO EIRELI;PATOS DE MINAS;MG;BR ;W7HX2-3525301;176978;23/01/2020;665009;NAO;548
WBP EQUIPAMENTO DOMESTICO;119034;390613;JADER JOSE DE CARVALHO EIRELI;PATOS DE MINAS;MG;BR ;W7HX2-3525301;176978;23/01/2020;665010;NAO;548
WBP EQUIPAMENTO DOMESTICO;119129;124268;SETE COMERCIO DE COMBUSTIVEIS LTDA;FERNANDOPOLIS;SP;BR ;W7HXH-3527443;176919;23/01/2020;665036;NAO;548
WBP EQUIPAMENTO DOMESTICO;119129;124268;SETE COMERCIO DE COMBUSTIVEIS LTDA;FERNANDOPOLIS;SP;BR ;W7HXH-3527439;176919;23/01/2020;665034;NAO;548
WBP EQUIPAMENTO DOMESTICO;119129;124268;SETE COMERCIO DE COMBUSTIVEIS LTDA;FERNANDOPOLIS;SP;BR ;W7HXH-3527441;176919;23/01/2020;665035;NAO;548
WBP EQUIPAMENTO DOMESTICO;119183;390653;S DOS REIS CAMARGO E CIA LTDA;BARRA DO GARCAS;MT;BR ;W7HX2-3527459;176977;23/01/2020;665050;NAO;365
WBP EQUIPAMENTO DOMESTICO;119183;390653;S DOS REIS CAMARGO E CIA LTDA;BARRA DO GARCAS;MT;BR ;W7HX2-3527459;176977;23/01/2020;665051;NAO;365
WBP EQUIPAMENTO DOMESTICO;119263;118927;POSTO JENIPAPO DE SALINAS EIRELI;SALINAS;MG;BR ;W7HX2-3527492;176913;23/01/2020;665056;NAO;365
WBP EQUIPAMENTO DOMESTICO;119264;120202;POSTO SHAN LTDA;CURITIBA;PR;BR ;W7HXH-3527583;176915;23/01/2020;665057;NAO;548
WBP EQUIPAMENTO DOMESTICO;119267;391590;E DE C KETZER EIRELI;CHAPADINHA;MA;BR ;W7HXH-3527710;176907;23/01/2020;665061;NAO;548
WBP EQUIPAMENTO DOMESTICO;119267;391590;E DE C KETZER EIRELI;CHAPADINHA;MA;BR ;W7HXH-3527708;176907;23/01/2020;665060;NAO;548
WBP EQUIPAMENTO DOMESTICO;119270;179415;CONDOR AUTO POSTO LTDA;CURITIBA;PR;BR ;W7HXH-3527705;176912;23/01/2020;665062;NAO;548
WBP EQUIPAMENTO DOMESTICO;119271;392590;ECO COMERCIALIZADORA DE GNV S A;SAO JOSE;SC;BR ;W7HXH-3527712;176980;23/01/2020;665063;NAO;548
WBP EQUIPAMENTO DOMESTICO;119271;392590;ECO COMERCIALIZADORA DE GNV S A;SAO JOSE;SC;BR ;W7HXH-3527714;176980;23/01/2020;665064;NAO;548
WBP EQUIPAMENTO DOMESTICO;119271;392590;ECO COMERCIALIZADORA DE GNV S A;SAO JOSE;SC;BR ;W7HXH-3527716;176980;23/01/2020;665065;NAO;548
WBP EQUIPAMENTO DOMESTICO;119271;392590;ECO COMERCIALIZADORA DE GNV S A;SAO JOSE;SC;BR ;W7HXH-3527716;176980;23/01/2020;665066;NAO;548
WBP EQUIPAMENTO DOMESTICO;119289;390645;POSTO SIMPATIA 2 EIRELI;TRES PONTAS;MG;BR ;W7HXH-3527687;176905;23/01/2020;665072;NAO;548
WBP EQUIPAMENTO DOMESTICO;119289;390645;POSTO SIMPATIA 2 EIRELI;TRES PONTAS;MG;BR ;W7HXH-3527685;176905;23/01/2020;665069;NAO;548
WBP EQUIPAMENTO DOMESTICO;119289;390645;POSTO SIMPATIA 2 EIRELI;TRES PONTAS;MG;BR ;W7HXH-3527685;176905;23/01/2020;665070;NAO;548
WBP EQUIPAMENTO DOMESTICO;119289;390645;POSTO SIMPATIA 2 EIRELI;TRES PONTAS;MG;BR ;W7HXH-3527685;176905;23/01/2020;665071;NAO;548
WBP EQUIPAMENTO DOMESTICO;119489;182252;CHEROKEE GRAN POSTO LTDA;NOVA ODESSA;SP;BR ;W7HX2-3528464;176982;23/01/2020;665163;NAO;548
WBP EQUIPAMENTO DOMESTICO;119489;182252;CHEROKEE GRAN POSTO LTDA;NOVA ODESSA;SP;BR ;W7HX2-3528464;176982;23/01/2020;665164;NAO;548
WBP EQUIPAMENTO DOMESTICO;119489;182252;CHEROKEE GRAN POSTO LTDA;NOVA ODESSA;SP;BR ;W7HX2-3528464;176982;23/01/2020;665165;NAO;548
WBP EQUIPAMENTO DOMESTICO;119489;182252;CHEROKEE GRAN POSTO LTDA;NOVA ODESSA;SP;BR ;W7HX2-3528464;176982;23/01/2020;665166;NAO;548
WBP EQUIPAMENTO DOMESTICO;119489;182252;CHEROKEE GRAN POSTO LTDA;NOVA ODESSA;SP;BR ;W7HX2-3528464;176982;23/01/2020;665167;NAO;548
WBP EQUIPAMENTO DOMESTICO;119489;182252;CHEROKEE GRAN POSTO LTDA;NOVA ODESSA;SP;BR ;W7HX2-3528464;176982;23/01/2020;665168;NAO;548
WBP EQUIPAMENTO DOMESTICO;118531;388592;PANDOLFI COMBUSTIVEIS LTDA;SALTO DO LONTRA;PR;BR ;W7HXH-3521987;176996;24/01/2020;664802;NAO;548
WBP EQUIPAMENTO DOMESTICO;118531;388592;PANDOLFI COMBUSTIVEIS LTDA;SALTO DO LONTRA;PR;BR ;W7HXH-3521987;176996;24/01/2020;664803;NAO;548
WBP EQUIPAMENTO DOMESTICO;118531;388592;PANDOLFI COMBUSTIVEIS LTDA;SALTO DO LONTRA;PR;BR ;W7HX1-3521989;176996;24/01/2020;664804;NAO;548
WBP EQUIPAMENTO DOMESTICO;118531;388592;PANDOLFI COMBUSTIVEIS LTDA;SALTO DO LONTRA;PR;BR ;W7HX1-3521985;176996;24/01/2020;664801;NAO;548
WBP EQUIPAMENTO DOMESTICO;119028;390611;GRIFE TRANSPORTES LTDA;PEDRA AZUL;MG;BR ;W7E123-3525087;176998;24/01/2020;664920;NAO;548
WBP EQUIPAMENTO DOMESTICO;119123;122971;POSTO AUTOBLU LTDA;BLUMENAU;SC;BR ;W7HXH-3527433;176995;24/01/2020;665031;NAO;548
WBP EQUIPAMENTO DOMESTICO;119123;122971;POSTO AUTOBLU LTDA;BLUMENAU;SC;BR ;W7HXH-3527435;176995;24/01/2020;665032;NAO;548
WBP EQUIPAMENTO DOMESTICO;119123;122971;POSTO AUTOBLU LTDA;BLUMENAU;SC;BR ;W7HXH-3527437;176995;24/01/2020;665033;NAO;548
WBP EQUIPAMENTO DOMESTICO;119300;369638;MEMPS EMPREENDIMENTOS INCORPORACAO ARQUITETURA CON;SAO LUIS;MA;BR ;W7HXH-3527697;176989;24/01/2020;665078;NAO;365
WBP EQUIPAMENTO DOMESTICO;119300;369638;MEMPS EMPREENDIMENTOS INCORPORACAO ARQUITETURA CON;SAO LUIS;MA;BR ;W7HXH-3527699;176989;24/01/2020;665079;NAO;365
WBP EQUIPAMENTO DOMESTICO;119300;369638;MEMPS EMPREENDIMENTOS INCORPORACAO ARQUITETURA CON;SAO LUIS;MA;BR ;W7HXH-3527699;176989;24/01/2020;665080;NAO;365
WBP EQUIPAMENTO DOMESTICO;119303;390625;CANDIDO E SILVA COMERCIO DE COMBUSTIVEIS LTDA;CASCAVEL;CE;BR ;W7HX2-3527703;176990;24/01/2020;665082;NAO;548
WBP EQUIPAMENTO DOMESTICO;119303;390625;CANDIDO E SILVA COMERCIO DE COMBUSTIVEIS LTDA;CASCAVEL;CE;BR ;W7HX2-3527701;176990;24/01/2020;665081;NAO;548
WBP EQUIPAMENTO DOMESTICO;119780;183751;COMERCIAL BUFFON COMBUSTIVEIS E TRANSPORTES LTDA;CANDIOTA;RS;BR ;W7E123-3530420;176997;24/01/2020;665349;NAO;365
WBP EQUIPAMENTO DOMESTICO;120202;137788;COLUSA AUTO POSTO LTDA;JACAREI;SP;BR ;W7HXH-3470355;177046;24/01/2020;657274;NAO;548
WBP EQUIPAMENTO DOMESTICO;120202;137788;COLUSA AUTO POSTO LTDA;JACAREI;SP;BR ;W7HXH-3470355;177046;24/01/2020;657275;NAO;548
WBP EQUIPAMENTO DOMESTICO;120202;137788;COLUSA AUTO POSTO LTDA;JACAREI;SP;BR ;W7HXH-3470357;177046;24/01/2020;657276;NAO;548
WBP EQUIPAMENTO DOMESTICO;117929;123991;VIBRA ENERGIA S A;DUQUE DE CAXIAS;RJ;BR ;3G3389P-3518291;177366;27/01/2020;664241;NAO;365
WBP EQUIPAMENTO DOMESTICO;118225;123993;VIBRA ENERGIA S A;VITORIA;ES;BR ;3G2201P-3519078;177304;27/01/2020;664334;NAO;365
WBP EQUIPAMENTO DOMESTICO;118225;123993;VIBRA ENERGIA S A;VITORIA;ES;BR ;3G2201P-3519078;177304;27/01/2020;664335;NAO;365
WBP EQUIPAMENTO DOMESTICO;118225;123993;VIBRA ENERGIA S A;VITORIA;ES;BR ;3G2203P-3519076;177304;27/01/2020;664333;NAO;365
WBP EQUIPAMENTO DOMESTICO;118225;123993;VIBRA ENERGIA S A;VITORIA;ES;BR ;3G2203P-3519082;177304;27/01/2020;664338;NAO;365
WBP EQUIPAMENTO DOMESTICO;118225;123993;VIBRA ENERGIA S A;VITORIA;ES;BR ;3G2203P-3519084;177304;27/01/2020;664339;NAO;365
WBP EQUIPAMENTO DOMESTICO;118225;123993;VIBRA ENERGIA S A;VITORIA;ES;BR ;3G2203P-3519080;177304;27/01/2020;664336;NAO;365
WBP EQUIPAMENTO DOMESTICO;118225;123993;VIBRA ENERGIA S A;VITORIA;ES;BR ;3G2203P-3519080;177304;27/01/2020;664337;NAO;365
WBP EQUIPAMENTO DOMESTICO;119072;390634;AUTO POSTO LAVRAS LTDA;GUARULHOS;SP;BR ;W7HXH-3525340;177365;27/01/2020;665030;NAO;548
WBP EQUIPAMENTO DOMESTICO;119072;390634;AUTO POSTO LAVRAS LTDA;GUARULHOS;SP;BR ;W7HXH-3525338;177365;27/01/2020;665026;NAO;548
WBP EQUIPAMENTO DOMESTICO;119072;390634;AUTO POSTO LAVRAS LTDA;GUARULHOS;SP;BR ;W7HXH-3525338;177365;27/01/2020;665027;NAO;548
WBP EQUIPAMENTO DOMESTICO;119072;390634;AUTO POSTO LAVRAS LTDA;GUARULHOS;SP;BR ;W7HXH-3525338;177365;27/01/2020;665028;NAO;548
WBP EQUIPAMENTO DOMESTICO;119072;390634;AUTO POSTO LAVRAS LTDA;GUARULHOS;SP;BR ;W7HXH-3525338;177365;27/01/2020;665029;NAO;548
WBP EQUIPAMENTO DOMESTICO;119079;145122;REDE LK DE POSTOS LTDA;BAURU;SP;BR ;W7HXH-3525306;177308;27/01/2020;665014;NAO;548
WBP EQUIPAMENTO DOMESTICO;119079;145122;REDE LK DE POSTOS LTDA;BAURU;SP;BR ;W7HXH-3525304;177308;27/01/2020;665011;NAO;548
WBP EQUIPAMENTO DOMESTICO;119079;145122;REDE LK DE POSTOS LTDA;BAURU;SP;BR ;W7HXH-3525304;177308;27/01/2020;665012;NAO;548
WBP EQUIPAMENTO DOMESTICO;119079;145122;REDE LK DE POSTOS LTDA;BAURU;SP;BR ;W7HXH-3525304;177308;27/01/2020;665013;NAO;548
WBP EQUIPAMENTO DOMESTICO;119150;175030;P V COMERCIO DERIVADOS DE PETROLEO LTDA;MANICORE;AM;BR ;W7HX1-3527449;177306;27/01/2020;665039;NAO;548
WBP EQUIPAMENTO DOMESTICO;119150;175030;P V COMERCIO DERIVADOS DE PETROLEO LTDA;MANICORE;AM;BR ;W7HX2-3527451;177306;27/01/2020;665040;NAO;548
WBP EQUIPAMENTO DOMESTICO;119150;175030;P V COMERCIO DERIVADOS DE PETROLEO LTDA;MANICORE;AM;BR ;W7HX2-3527451;177306;27/01/2020;665041;NAO;548
WBP EQUIPAMENTO DOMESTICO;119364;156781;AUTO POSTO MOCELIN LTDA;CURITIBA;PR;BR ;W7HXH-3527986;177272;27/01/2020;665101;NAO;548
WBP EQUIPAMENTO DOMESTICO;119364;156781;AUTO POSTO MOCELIN LTDA;CURITIBA;PR;BR ;W7HXH-3527986;177272;27/01/2020;665102;NAO;548
WBP EQUIPAMENTO DOMESTICO;119364;156781;AUTO POSTO MOCELIN LTDA;CURITIBA;PR;BR ;W7HXH-3527986;177272;27/01/2020;665103;NAO;548
WBP EQUIPAMENTO DOMESTICO;119364;156781;AUTO POSTO MOCELIN LTDA;CURITIBA;PR;BR ;W7HXH-3527984;177272;27/01/2020;665100;NAO;548
WBP EQUIPAMENTO DOMESTICO;119472;310608;CENTRO DE CONVENIENCIAS FALEIRO LTDA;LAJEADO;RS;BR ;W7HXH-3528411;177372;27/01/2020;665162;NAO;548
WBP EQUIPAMENTO DOMESTICO;119472;310608;CENTRO DE CONVENIENCIAS FALEIRO LTDA;LAJEADO;RS;BR ;W7HXH-3528407;177372;27/01/2020;665160;NAO;548
WBP EQUIPAMENTO DOMESTICO;119472;310608;CENTRO DE CONVENIENCIAS FALEIRO LTDA;LAJEADO;RS;BR ;W7HXH-3528409;177372;27/01/2020;665161;NAO;548
WBP EQUIPAMENTO DOMESTICO;119506;127453;CELSO TETU CIA LTDA;CURITIBA;PR;BR ;W7HXH-3528607;177358;27/01/2020;665190;NAO;548
WBP EQUIPAMENTO DOMESTICO;119506;127453;CELSO TETU CIA LTDA;CURITIBA;PR;BR ;W7HXH-3528605;177358;27/01/2020;665186;NAO;548
WBP EQUIPAMENTO DOMESTICO;119506;127453;CELSO TETU CIA LTDA;CURITIBA;PR;BR ;W7HXH-3528605;177358;27/01/2020;665187;NAO;548
WBP EQUIPAMENTO DOMESTICO;119506;127453;CELSO TETU CIA LTDA;CURITIBA;PR;BR ;W7HXH-3528605;177358;27/01/2020;665188;NAO;548
WBP EQUIPAMENTO DOMESTICO;119506;127453;CELSO TETU CIA LTDA;CURITIBA;PR;BR ;W7HXH-3528605;177358;27/01/2020;665189;NAO;548
WBP EQUIPAMENTO DOMESTICO;119510;173845;POSTO DOM PEDRO SALES OLIVEIRA LTDA;SALES OLIVEIRA;SP;BR ;W7HX2-3529086;177368;27/01/2020;665210;NAO;365
WBP EQUIPAMENTO DOMESTICO;119510;173845;POSTO DOM PEDRO SALES OLIVEIRA LTDA;SALES OLIVEIRA;SP;BR ;W7HX2-3529086;177368;27/01/2020;665211;NAO;365
WBP EQUIPAMENTO DOMESTICO;119510;173845;POSTO DOM PEDRO SALES OLIVEIRA LTDA;SALES OLIVEIRA;SP;BR ;W7HX2-3529084;177368;27/01/2020;665208;NAO;365
WBP EQUIPAMENTO DOMESTICO;119510;173845;POSTO DOM PEDRO SALES OLIVEIRA LTDA;SALES OLIVEIRA;SP;BR ;W7HX2-3529084;177368;27/01/2020;665209;NAO;365
WBP EQUIPAMENTO DOMESTICO;119574;392676;PETROMIX COMBUSTIVEIS E LUBRIFICANTES LTDA;GOIANIA;GO;BR ;W7HXH-3529228;177370;27/01/2020;665338;NAO;548
WBP EQUIPAMENTO DOMESTICO;119574;392676;PETROMIX COMBUSTIVEIS E LUBRIFICANTES LTDA;GOIANIA;GO;BR ;W7HXH-3529226;177370;27/01/2020;665334;NAO;548
WBP EQUIPAMENTO DOMESTICO;119574;392676;PETROMIX COMBUSTIVEIS E LUBRIFICANTES LTDA;GOIANIA;GO;BR ;W7HXH-3529226;177370;27/01/2020;665335;NAO;548
WBP EQUIPAMENTO DOMESTICO;119574;392676;PETROMIX COMBUSTIVEIS E LUBRIFICANTES LTDA;GOIANIA;GO;BR ;W7HXH-3529226;177370;27/01/2020;665336;NAO;548
WBP EQUIPAMENTO DOMESTICO;119574;392676;PETROMIX COMBUSTIVEIS E LUBRIFICANTES LTDA;GOIANIA;GO;BR ;W7HXH-3529226;177370;27/01/2020;665337;NAO;548
WBP EQUIPAMENTO DOMESTICO;119575;389641;POSTO CANAL DELTA LTDA;CURITIBA;PR;BR ;W7HXH-3529285;177360;27/01/2020;665306;NAO;548
WBP EQUIPAMENTO DOMESTICO;119575;389641;POSTO CANAL DELTA LTDA;CURITIBA;PR;BR ;W7HXH-3529291;177360;27/01/2020;665307;NAO;548
WBP EQUIPAMENTO DOMESTICO;119575;389641;POSTO CANAL DELTA LTDA;CURITIBA;PR;BR ;W7HXH-3529283;177360;27/01/2020;665305;NAO;548
WBP EQUIPAMENTO DOMESTICO;119575;389641;POSTO CANAL DELTA LTDA;CURITIBA;PR;BR ;W7HXH-3529293;177360;27/01/2020;665308;NAO;548
WBP EQUIPAMENTO DOMESTICO;119726;389625;WMS SUPERMERCADOS DO BRASIL LTDA;SANTA MARIA;RS;BR ;W7HXH-3529287;177274;27/01/2020;665314;NAO;365
WBP EQUIPAMENTO DOMESTICO;119726;389625;WMS SUPERMERCADOS DO BRASIL LTDA;SANTA MARIA;RS;BR ;W7HXH-3529287;177274;27/01/2020;665315;NAO;365
WBP EQUIPAMENTO DOMESTICO;119726;389625;WMS SUPERMERCADOS DO BRASIL LTDA;SANTA MARIA;RS;BR ;W7HXH-3529289;177274;27/01/2020;665316;NAO;365
WBP EQUIPAMENTO DOMESTICO;119742;392706;AUTO POSTO TOP DE PENDOTIBA LTDA;NITEROI;RJ;BR ;W7HXH-3530390;177367;27/01/2020;665350;NAO;365
WBP EQUIPAMENTO DOMESTICO;119742;392706;AUTO POSTO TOP DE PENDOTIBA LTDA;NITEROI;RJ;BR ;W7HXH-3530390;177367;27/01/2020;665351;NAO;365
WBP EQUIPAMENTO DOMESTICO;119787;163919;DISTRIBUIDORA EQUADOR DE PRODUTOS DE PETROLEO S A;SANTAREM;PA;BR ;W7HX1-3530429;177353;27/01/2020;665346;NAO;365
WBP EQUIPAMENTO DOMESTICO;119788;163919;DISTRIBUIDORA EQUADOR DE PRODUTOS DE PETROLEO S A;SANTAREM;PA;BR ;W7HX1-3530433;177352;27/01/2020;665347;NAO;365
WBP EQUIPAMENTO DOMESTICO;119790;163919;DISTRIBUIDORA EQUADOR DE PRODUTOS DE PETROLEO S A;SANTAREM;PA;BR ;W7HX1-3530436;177351;27/01/2020;665348;NAO;365
WBP EQUIPAMENTO DOMESTICO;119792;163919;DISTRIBUIDORA EQUADOR DE PRODUTOS DE PETROLEO S A;SANTAREM;PA;BR ;W7HX1-3530487;177354;27/01/2020;665352;NAO;365
WBP EQUIPAMENTO DOMESTICO;119792;163919;DISTRIBUIDORA EQUADOR DE PRODUTOS DE PETROLEO S A;SANTAREM;PA;BR ;W7HX1-3530489;177354;27/01/2020;665353;NAO;365
WBP EQUIPAMENTO DOMESTICO;119797;163919;DISTRIBUIDORA EQUADOR DE PRODUTOS DE PETROLEO S A;SANTAREM;PA;BR ;W7HX1-3530491;177356;27/01/2020;665354;NAO;365
WBP EQUIPAMENTO DOMESTICO;119797;163919;DISTRIBUIDORA EQUADOR DE PRODUTOS DE PETROLEO S A;SANTAREM;PA;BR ;W7HX1-3530493;177356;27/01/2020;665355;NAO;365
WBP EQUIPAMENTO DOMESTICO;119797;163919;DISTRIBUIDORA EQUADOR DE PRODUTOS DE PETROLEO S A;SANTAREM;PA;BR ;W7HX1-3530495;177356;27/01/2020;665356;NAO;365
WBP EQUIPAMENTO DOMESTICO;119797;163919;DISTRIBUIDORA EQUADOR DE PRODUTOS DE PETROLEO S A;SANTAREM;PA;BR ;W7HX1-3530495;177356;27/01/2020;665357;NAO;365
WBP EQUIPAMENTO DOMESTICO;118574;387703;ALMEIDA E MARCHI COMERCIO DE COMBUSTIVEL E LUBRIFI;JAGUAQUARA;BA;BR ;W7HX1-3524381;177396;28/01/2020;664903;NAO;365
WBP EQUIPAMENTO DOMESTICO;118574;387703;ALMEIDA E MARCHI COMERCIO DE COMBUSTIVEL E LUBRIFI;JAGUAQUARA;BA;BR ;W7HX1-3524379;177396;28/01/2020;664902;NAO;365
WBP EQUIPAMENTO DOMESTICO;119155;175613;MARTELLI TRANSPORTES LTDA;NOVO PROGRESSO;PA;BR ;W7E123-3527461;177382;28/01/2020;664923;NAO;365
WBP EQUIPAMENTO DOMESTICO;119296;390647;TIC COMERCIO DE COMBUSTIIVEIS LTDA;SALVADOR;BA;BR ;W7HXH-3527691;177397;28/01/2020;665074;NAO;548
WBP EQUIPAMENTO DOMESTICO;119296;390647;TIC COMERCIO DE COMBUSTIIVEIS LTDA;SALVADOR;BA;BR ;W7HXH-3527691;177397;28/01/2020;665075;NAO;548
WBP EQUIPAMENTO DOMESTICO;119296;390647;TIC COMERCIO DE COMBUSTIIVEIS LTDA;SALVADOR;BA;BR ;W7HXH-3527691;177397;28/01/2020;665076;NAO;548
